BDD_ID,EVENT_ID,EVENT_TYPE,y,event_time_ms,anchor_source,info_json_path,label_ts_ms,row_idx,target_idx,video_path,BDD_START,CONFLICT_TYPE_NORM,conflict_group_target_idx,conflict17_target_idx,split
0c86d1c5-5daba15f,1150,1,0,1503959265173.0,BDD_START,data/bddk100_info/100k/train/0c86d1c5-5daba15f.json,10000,1145,0,data/annotated_videos_only/0c86d1c5-5daba15f.mov,16.1,Q,0,0,val
0a765e5c-ecfdc16f,1151,1,0,1489114325540.0,BDD_START,data/bddk100_info/100k/train/0a765e5c-ecfdc16f.json,10000,1146,0,data/annotated_videos_only/0a765e5c-ecfdc16f.mov,19.51,S,1,11,train
1077c6d0-3b4e3931,1152,4,3,1490030691258.0,BDD_START,data/bddk100_info/100k/train/1077c6d0-3b4e3931.json,10000,1147,3,data/annotated_videos_only/1077c6d0-3b4e3931.mov,24.07,,-100,-100,train
11604cc2-2d927a88,1153,3,2,1503712580601.0,BDD_START,data/bddk100_info/100k/train/11604cc2-2d927a88.json,10000,1148,2,data/annotated_videos_only/11604cc2-2d927a88.mov,17.78,,-100,-100,train
1205709e-f3c972ac,1154,4,3,1490472689767.0,BDD_START,data/bddk100_info/100k/train/1205709e-f3c972ac.json,10000,1149,3,data/annotated_videos_only/1205709e-f3c972ac.mov,23.03,,-100,-100,val
10c8f3c5-678d5b85,1155,3,2,1507322907297.0,BDD_START,data/bddk100_info/100k/train/10c8f3c5-678d5b85.json,10000,1150,2,data/annotated_videos_only/10c8f3c5-678d5b85.mov,16.6,,-100,-100,train
0b248335-afe33bec,1156,3,2,1504122177271.0,BDD_START,data/bddk100_info/100k/train/0b248335-afe33bec.json,10000,1151,2,data/annotated_videos_only/0b248335-afe33bec.mov,17.61,,-100,-100,train
1017ef7a-1f4ea532,1157,3,2,1503830975322.0,BDD_START,data/bddk100_info/100k/train/1017ef7a-1f4ea532.json,10000,1152,2,data/annotated_videos_only/1017ef7a-1f4ea532.mov,19.44,,-100,-100,train
0c30d205-e7934ed3,1158,4,3,1503786164709.0,BDD_START,data/bddk100_info/100k/train/0c30d205-e7934ed3.json,10000,1153,3,data/annotated_videos_only/0c30d205-e7934ed3.mov,26.12,,-100,-100,val
12800db3-0c020c6e,1159,1,0,1507308215433.0,BDD_START,data/bddk100_info/100k/train/12800db3-0c020c6e.json,10000,1154,0,data/annotated_videos_only/12800db3-0c020c6e.mov,16.58,Q,0,0,train
0fb3160b-a2f79c56,1160,1,0,1505422009405.0,BDD_START,data/bddk100_info/100k/train/0fb3160b-a2f79c56.json,10000,1155,0,data/annotated_videos_only/0fb3160b-a2f79c56.mov,16.77,Q,0,0,train
110c9575-d76f1d58,1161,4,3,1489446494843.0,BDD_START,data/bddk100_info/100k/train/110c9575-d76f1d58.json,10000,1156,3,data/annotated_videos_only/110c9575-d76f1d58.mov,21.54,,-100,-100,train
13796ade-b4bcd515,1162,2,1,1489282289146.0,BDD_START,data/bddk100_info/100k/train/13796ade-b4bcd515.json,10000,1157,1,data/annotated_videos_only/13796ade-b4bcd515.mov,19.98,,-100,-100,train
0cc71303-07b12a90,1163,4,3,1504329851415.0,BDD_START,data/bddk100_info/100k/train/0cc71303-07b12a90.json,10000,1158,3,data/annotated_videos_only/0cc71303-07b12a90.mov,26.55,,-100,-100,train
10c3a8f6-319eb1b4,1164,3,2,1503895970338.0,BDD_START,data/bddk100_info/100k/train/10c3a8f6-319eb1b4.json,10000,1159,2,data/annotated_videos_only/10c3a8f6-319eb1b4.mov,17.85,,-100,-100,val
13ecc384-2853a601,1165,4,3,1503543649298.0,BDD_START,data/bddk100_info/100k/train/13ecc384-2853a601.json,10000,1160,3,data/annotated_videos_only/13ecc384-2853a601.mov,33.98,,-100,-100,train
12d8cf1c-5c77e17e,1166,1,0,1503643166389.0,BDD_START,data/bddk100_info/100k/train/12d8cf1c-5c77e17e.json,10000,1161,0,data/annotated_videos_only/12d8cf1c-5c77e17e.mov,17.02,J,4,16,train
0a987fbc-b9a867df,1167,4,3,1507345795609.0,BDD_START,data/bddk100_info/100k/train/0a987fbc-b9a867df.json,10000,1162,3,data/annotated_videos_only/0a987fbc-b9a867df.mov,25.53,,-100,-100,val
10d36198-12f41e1a,1168,4,3,1507527078587.0,BDD_START,data/bddk100_info/100k/train/10d36198-12f41e1a.json,10000,1163,3,data/annotated_videos_only/10d36198-12f41e1a.mov,28.38,,-100,-100,train
13ce5680-e5e88c39,1169,1,0,1503884328271.0,BDD_START,data/bddk100_info/100k/train/13ce5680-e5e88c39.json,10000,1164,0,data/annotated_videos_only/13ce5680-e5e88c39.mov,17.53,O,1,8,train
1007e118-049269f8,1170,1,0,1507243430738.0,BDD_START,data/bddk100_info/100k/train/1007e118-049269f8.json,10000,1165,0,data/annotated_videos_only/1007e118-049269f8.mov,17.9,O,1,8,val
0b3912a8-ac966f70,1171,1,0,1490230710267.0,BDD_START,data/bddk100_info/100k/train/0b3912a8-ac966f70.json,10000,1166,0,data/annotated_videos_only/0b3912a8-ac966f70.mov,17.83,D,2,12,train
138bcb6c-90a3bc06,1172,1,0,1503881914936.0,BDD_START,data/bddk100_info/100k/train/138bcb6c-90a3bc06.json,10000,1167,0,data/annotated_videos_only/138bcb6c-90a3bc06.mov,17.46,S,1,11,train
12851a15-8e290117,1173,3,2,1503711868665.0,BDD_START,data/bddk100_info/100k/train/12851a15-8e290117.json,10000,1168,2,data/annotated_videos_only/12851a15-8e290117.mov,20.7,,-100,-100,train
111e6b94-b981a40c,1174,1,0,1507432916513.0,BDD_START,data/bddk100_info/100k/train/111e6b94-b981a40c.json,10000,1169,0,data/annotated_videos_only/111e6b94-b981a40c.mov,20.12,F,2,13,train
0c8a2c79-ca4628a6,1175,1,0,1503554918038.0,BDD_START,data/bddk100_info/100k/train/0c8a2c79-ca4628a6.json,10000,1170,0,data/annotated_videos_only/0c8a2c79-ca4628a6.mov,19.99,T,0,4,val
1051d6cb-c6faaa4d,1176,3,2,1488831663923.0,BDD_START,data/bddk100_info/100k/train/1051d6cb-c6faaa4d.json,10000,1171,2,data/annotated_videos_only/1051d6cb-c6faaa4d.mov,20.02,,-100,-100,train
124c7772-62504e1d,1177,1,0,1506885639682.0,BDD_START,data/bddk100_info/100k/train/124c7772-62504e1d.json,10000,1172,0,data/annotated_videos_only/124c7772-62504e1d.mov,22.31,Q,0,0,train
14689aed-d99ffd4a,1178,4,3,1507178267844.0,BDD_START,data/bddk100_info/100k/train/14689aed-d99ffd4a.json,10000,1173,3,data/annotated_videos_only/14689aed-d99ffd4a.mov,22.99,,-100,-100,val
147fe2b3-f8eaf8bd,1179,3,2,1507170417845.0,BDD_START,data/bddk100_info/100k/train/147fe2b3-f8eaf8bd.json,10000,1174,2,data/annotated_videos_only/147fe2b3-f8eaf8bd.mov,19.4,,-100,-100,train
0b39b2ea-ef540472,1180,3,2,1506875476974.0,BDD_START,data/bddk100_info/100k/train/0b39b2ea-ef540472.json,10000,1175,2,data/annotated_videos_only/0b39b2ea-ef540472.mov,21.03,,-100,-100,train
137bdc82-929d3da8,1181,2,1,1504373211523.0,BDD_START,data/bddk100_info/100k/train/137bdc82-929d3da8.json,10000,1176,1,data/annotated_videos_only/137bdc82-929d3da8.mov,15.42,,-100,-100,test
0b41c6d7-580a91af,1182,4,3,1507348528581.0,BDD_START,data/bddk100_info/100k/train/0b41c6d7-580a91af.json,10000,1177,3,data/annotated_videos_only/0b41c6d7-580a91af.mov,25.0,,-100,-100,test
10a16946-795fbcf1,1183,1,0,1504292414171.0,BDD_START,data/bddk100_info/100k/train/10a16946-795fbcf1.json,10000,1178,0,data/annotated_videos_only/10a16946-795fbcf1.mov,19.35,S,1,11,test
0c5e55a8-39882623,1184,3,2,1506689673465.0,BDD_START,data/bddk100_info/100k/train/0c5e55a8-39882623.json,10000,1179,2,data/annotated_videos_only/0c5e55a8-39882623.mov,18.63,,-100,-100,val
110c9575-f59c7fac,1185,1,0,1489437036737.0,BDD_START,data/bddk100_info/100k/train/110c9575-f59c7fac.json,10000,1180,0,data/annotated_videos_only/110c9575-f59c7fac.mov,19.32,S,1,11,test
135a9354-c68b1b82,1186,1,0,1489782386686.0,BDD_START,data/bddk100_info/100k/train/135a9354-c68b1b82.json,10000,1181,0,data/annotated_videos_only/135a9354-c68b1b82.mov,20.97,Q,0,0,train
14b824f6-5f861e86,1187,4,3,1507252187477.0,BDD_START,data/bddk100_info/100k/train/14b824f6-5f861e86.json,10000,1182,3,data/annotated_videos_only/14b824f6-5f861e86.mov,40.27,,-100,-100,train
1391b29a-9e5a1580,1188,3,2,1507351498633.0,BDD_START,data/bddk100_info/100k/train/1391b29a-9e5a1580.json,10000,1183,2,data/annotated_videos_only/1391b29a-9e5a1580.mov,19.0,,-100,-100,test
12fc0f0e-d4dc5a4b,1189,1,0,1504163830800.0,BDD_START,data/bddk100_info/100k/train/12fc0f0e-d4dc5a4b.json,10000,1184,0,data/annotated_videos_only/12fc0f0e-d4dc5a4b.mov,20.08,E,1,2,train
14d1b1bf-e2ffa4c1,1190,1,0,1505262945408.0,BDD_START,data/bddk100_info/100k/train/14d1b1bf-e2ffa4c1.json,10000,1185,0,data/annotated_videos_only/14d1b1bf-e2ffa4c1.mov,19.47,Q,0,0,train
0fbff64c-5a3f8ca9,1191,4,3,1507318981297.0,BDD_START,data/bddk100_info/100k/train/0fbff64c-5a3f8ca9.json,10000,1186,3,data/annotated_videos_only/0fbff64c-5a3f8ca9.mov,25.28,,-100,-100,train
0bd24251-cc93ae7c,1192,3,2,1507182070172.0,BDD_START,data/bddk100_info/100k/train/0bd24251-cc93ae7c.json,10000,1187,2,data/annotated_videos_only/0bd24251-cc93ae7c.mov,20.43,,-100,-100,train
12fee2da-78b1f3ea,1193,1,0,1490191535217.0,BDD_START,data/bddk100_info/100k/train/12fee2da-78b1f3ea.json,10000,1188,0,data/annotated_videos_only/12fee2da-78b1f3ea.mov,22.59,F,2,13,train
105b027f-f35d97e1,1194,3,2,1506838409915.0,BDD_START,data/bddk100_info/100k/train/105b027f-f35d97e1.json,10000,1189,2,data/annotated_videos_only/105b027f-f35d97e1.mov,18.76,,-100,-100,train
1125356f-b698b999,1195,1,0,1490209747022.0,BDD_START,data/bddk100_info/100k/train/1125356f-b698b999.json,10000,1190,0,data/annotated_videos_only/1125356f-b698b999.mov,20.34,Q,0,0,val
12c28a91-cc176519,1196,2,1,1506841771641.0,BDD_START,data/bddk100_info/100k/train/12c28a91-cc176519.json,10000,1191,1,data/annotated_videos_only/12c28a91-cc176519.mov,19.31,,-100,-100,train
0ab72d5d-af77406b,1197,1,0,1505314380314.0,BDD_START,data/bddk100_info/100k/train/0ab72d5d-af77406b.json,10000,1192,0,data/annotated_videos_only/0ab72d5d-af77406b.mov,19.67,Q,0,0,val
0b53476e-9d258f61,1198,1,0,1490652603690.0,BDD_START,data/bddk100_info/100k/train/0b53476e-9d258f61.json,10000,1193,0,data/annotated_videos_only/0b53476e-9d258f61.mov,19.54,Q,0,0,val
0c30d205-1fcf5de3,1199,1,0,1503786866188.0,BDD_START,data/bddk100_info/100k/train/0c30d205-1fcf5de3.json,10000,1194,0,data/annotated_videos_only/0c30d205-1fcf5de3.mov,19.39,T,0,4,test
0ac58985-f1f6e541,1200,1,0,1507137518681.0,BDD_START,data/bddk100_info/100k/train/0ac58985-f1f6e541.json,10000,1195,0,data/annotated_videos_only/0ac58985-f1f6e541.mov,20.12,T,0,4,train
0bf1c902-ee543be5,1201,4,3,1506700485098.0,BDD_START,data/bddk100_info/100k/train/0bf1c902-ee543be5.json,10000,1196,3,data/annotated_videos_only/0bf1c902-ee543be5.mov,30.84,,-100,-100,test
10096e1c-588155d2,1202,3,2,1503785339111.0,BDD_START,data/bddk100_info/100k/train/10096e1c-588155d2.json,10000,1197,2,data/annotated_videos_only/10096e1c-588155d2.mov,19.06,,-100,-100,train
12e54e66-3095e4dc,1203,1,0,1504191559874.0,BDD_START,data/bddk100_info/100k/train/12e54e66-3095e4dc.json,10000,1198,0,data/annotated_videos_only/12e54e66-3095e4dc.mov,18.84,O,1,8,val
11f8a662-2fc1f849,1204,3,2,1503507156020.0,BDD_START,data/bddk100_info/100k/train/11f8a662-2fc1f849.json,10000,1199,2,data/annotated_videos_only/11f8a662-2fc1f849.mov,20.02,,-100,-100,train
12459369-53321b89,1205,1,0,1504320973377.0,BDD_START,data/bddk100_info/100k/train/12459369-53321b89.json,10000,1200,0,data/annotated_videos_only/12459369-53321b89.mov,19.96,F,2,13,train
1404fa63-506d78b2,1206,3,2,1503656096452.0,BDD_START,data/bddk100_info/100k/train/1404fa63-506d78b2.json,10000,1201,2,data/annotated_videos_only/1404fa63-506d78b2.mov,19.73,,-100,-100,train
13c011b3-c2aa9e24,1207,4,3,1507186519618.0,BDD_START,data/bddk100_info/100k/train/13c011b3-c2aa9e24.json,10000,1202,3,data/annotated_videos_only/13c011b3-c2aa9e24.mov,21.38,,-100,-100,train
14a53f23-b92209a0,1208,1,0,1507151050040.0,BDD_START,data/bddk100_info/100k/train/14a53f23-b92209a0.json,10000,1203,0,data/annotated_videos_only/14a53f23-b92209a0.mov,18.05,D,2,12,train
102982b4-90694e2d,1209,1,0,1503614559960.0,BDD_START,data/bddk100_info/100k/train/102982b4-90694e2d.json,10000,1204,0,data/annotated_videos_only/102982b4-90694e2d.mov,19.19,F,2,13,train
12a426a9-f902e676,1210,4,3,1507122454340.0,BDD_START,data/bddk100_info/100k/train/12a426a9-f902e676.json,10000,1205,3,data/annotated_videos_only/12a426a9-f902e676.mov,31.28,,-100,-100,val
0afb7706-1fddf2a5,1211,4,3,1488745257432.0,BDD_START,data/bddk100_info/100k/train/0afb7706-1fddf2a5.json,10000,1206,3,data/annotated_videos_only/0afb7706-1fddf2a5.mov,24.36,,-100,-100,train
0c4e4ef6-8bad16f3,1212,1,0,1504200205999.0,BDD_START,data/bddk100_info/100k/train/0c4e4ef6-8bad16f3.json,10000,1207,0,data/annotated_videos_only/0c4e4ef6-8bad16f3.mov,18.78,T,0,4,val
12459369-f53365ba,1213,3,2,1504326308095.0,BDD_START,data/bddk100_info/100k/train/12459369-f53365ba.json,10000,1208,2,data/annotated_videos_only/12459369-f53365ba.mov,19.05,,-100,-100,val
1125356f-edb7f7c8,1214,4,3,1490218354941.0,BDD_START,data/bddk100_info/100k/train/1125356f-edb7f7c8.json,10000,1209,3,data/annotated_videos_only/1125356f-edb7f7c8.mov,25.26,,-100,-100,train
104dc705-e1bb5e8e,1215,3,2,1507394753070.0,BDD_START,data/bddk100_info/100k/train/104dc705-e1bb5e8e.json,10000,1210,2,data/annotated_videos_only/104dc705-e1bb5e8e.mov,20.21,,-100,-100,train
134581f5-855a8398,1216,4,3,1490428313500.0,BDD_START,data/bddk100_info/100k/train/134581f5-855a8398.json,10000,1211,3,data/annotated_videos_only/134581f5-855a8398.mov,28.82,,-100,-100,train
10bd263e-adb5a5d3,1217,1,0,1507261266246.0,BDD_START,data/bddk100_info/100k/train/10bd263e-adb5a5d3.json,10000,1212,0,data/annotated_videos_only/10bd263e-adb5a5d3.mov,19.31,Q,0,0,val
0b1721b1-950fddff,1218,1,0,1503957592090.0,BDD_START,data/bddk100_info/100k/train/0b1721b1-950fddff.json,10000,1213,0,data/annotated_videos_only/0b1721b1-950fddff.mov,19.1,F,2,13,train
101a0964-930eae70,1219,3,2,1506697241069.0,BDD_START,data/bddk100_info/100k/train/101a0964-930eae70.json,10000,1214,2,data/annotated_videos_only/101a0964-930eae70.mov,21.15,,-100,-100,val
137537d3-bd17d82d,1220,1,0,1503867129053.0,BDD_START,data/bddk100_info/100k/train/137537d3-bd17d82d.json,10000,1215,0,data/annotated_videos_only/137537d3-bd17d82d.mov,19.72,F,2,13,train
11bf7bec-31cf1eaa,1221,4,3,1507059855565.0,BDD_START,data/bddk100_info/100k/train/11bf7bec-31cf1eaa.json,10000,1216,3,data/annotated_videos_only/11bf7bec-31cf1eaa.mov,27.11,,-100,-100,train
0b8d4928-b4f80616,1222,4,3,1505442914705.0,BDD_START,data/bddk100_info/100k/train/0b8d4928-b4f80616.json,10000,1217,3,data/annotated_videos_only/0b8d4928-b4f80616.mov,24.44,,-100,-100,train
0b363c80-42165e68,1223,1,0,1507076210301.0,BDD_START,data/bddk100_info/100k/train/0b363c80-42165e68.json,10000,1218,0,data/annotated_videos_only/0b363c80-42165e68.mov,19.28,Q,0,0,test
1368bf05-f9dd3783,1224,4,3,1506753929244.0,BDD_START,data/bddk100_info/100k/train/1368bf05-f9dd3783.json,10000,1219,3,data/annotated_videos_only/1368bf05-f9dd3783.mov,26.73,,-100,-100,val
1112ad24-209df161,1225,1,0,1504004614497.0,BDD_START,data/bddk100_info/100k/train/1112ad24-209df161.json,10000,1220,0,data/annotated_videos_only/1112ad24-209df161.mov,18.88,Q,0,0,val
14b30f1a-d4136539,1226,4,3,1503826823303.0,BDD_START,data/bddk100_info/100k/train/14b30f1a-d4136539.json,10000,1221,3,data/annotated_videos_only/14b30f1a-d4136539.mov,27.95,,-100,-100,train
0b086427-1167d9f1,1227,1,0,1503808132694.0,BDD_START,data/bddk100_info/100k/train/0b086427-1167d9f1.json,10000,1222,0,data/annotated_videos_only/0b086427-1167d9f1.mov,19.18,T,0,4,train
0b4c8e1f-9efd79c9,1228,4,3,1503539907311.0,BDD_START,data/bddk100_info/100k/train/0b4c8e1f-9efd79c9.json,10000,1223,3,data/annotated_videos_only/0b4c8e1f-9efd79c9.mov,25.51,,-100,-100,train
12029549-bb578a1f,1229,4,3,1506810089984.0,BDD_START,data/bddk100_info/100k/train/12029549-bb578a1f.json,10000,1224,3,data/annotated_videos_only/12029549-bb578a1f.mov,37.74,,-100,-100,train
0cc6f7a9-1112b9dc,1230,1,0,1503676357580.0,BDD_START,data/bddk100_info/100k/train/0cc6f7a9-1112b9dc.json,10000,1225,0,data/annotated_videos_only/0cc6f7a9-1112b9dc.mov,24.88,T,0,4,train
107bc4d0-a430526f,1231,1,0,1490270162010.0,BDD_START,data/bddk100_info/100k/train/107bc4d0-a430526f.json,10000,1226,0,data/annotated_videos_only/107bc4d0-a430526f.mov,18.83,Q,0,0,train
106194de-5c48b95e,1232,1,0,1503633265125.0,BDD_START,data/bddk100_info/100k/train/106194de-5c48b95e.json,10000,1227,0,data/annotated_videos_only/106194de-5c48b95e.mov,21.07,S,1,11,train
0a8368e0-abaca068,1233,4,3,1490305343686.0,BDD_START,data/bddk100_info/100k/train/0a8368e0-abaca068.json,10000,1228,3,data/annotated_videos_only/0a8368e0-abaca068.mov,20.28,,-100,-100,train
117f55ba-63d96139,1234,4,3,1489404989988.0,BDD_START,data/bddk100_info/100k/train/117f55ba-63d96139.json,10000,1229,3,data/annotated_videos_only/117f55ba-63d96139.mov,29.46,,-100,-100,test
14bac533-087871a7,1235,4,3,1504308269538.0,BDD_START,data/bddk100_info/100k/train/14bac533-087871a7.json,10000,1230,3,data/annotated_videos_only/14bac533-087871a7.mov,26.15,,-100,-100,train
1127dc70-11f0ac18,1236,1,0,1490050057670.0,BDD_START,data/bddk100_info/100k/train/1127dc70-11f0ac18.json,10000,1231,0,data/annotated_videos_only/1127dc70-11f0ac18.mov,19.09,T,0,4,train
11b47a8a-0dffe086,1237,4,3,1490388855687.0,BDD_START,data/bddk100_info/100k/train/11b47a8a-0dffe086.json,10000,1232,3,data/annotated_videos_only/11b47a8a-0dffe086.mov,28.56,,-100,-100,train
11808408-d6649ca4,1238,4,3,1505266777572.0,BDD_START,data/bddk100_info/100k/train/11808408-d6649ca4.json,10000,1233,3,data/annotated_videos_only/11808408-d6649ca4.mov,27.6,,-100,-100,val
0c6d870a-f2991621,1239,1,0,1503677918038.0,BDD_START,data/bddk100_info/100k/train/0c6d870a-f2991621.json,10000,1234,0,data/annotated_videos_only/0c6d870a-f2991621.mov,19.4,S,1,11,test
13220db9-e90e1f98,1240,4,3,1507081472462.0,BDD_START,data/bddk100_info/100k/train/13220db9-e90e1f98.json,10000,1235,3,data/annotated_videos_only/13220db9-e90e1f98.mov,18.72,,-100,-100,train
1108435e-6c4c39f4,1241,3,2,1505175214342.0,BDD_START,data/bddk100_info/100k/train/1108435e-6c4c39f4.json,10000,1236,2,data/annotated_videos_only/1108435e-6c4c39f4.mov,18.73,,-100,-100,val
10c868d4-ad3f3f23,1242,4,3,1507064610103.0,BDD_START,data/bddk100_info/100k/train/10c868d4-ad3f3f23.json,10000,1237,3,data/annotated_videos_only/10c868d4-ad3f3f23.mov,33.0,,-100,-100,train
0ae8208c-1b20bbc5,1243,4,3,1507475375415.0,BDD_START,data/bddk100_info/100k/train/0ae8208c-1b20bbc5.json,10000,1238,3,data/annotated_videos_only/0ae8208c-1b20bbc5.mov,22.5,,-100,-100,train
0a623783-cfbaf66f,1244,3,2,1507461113691.0,BDD_START,data/bddk100_info/100k/train/0a623783-cfbaf66f.json,10000,1239,2,data/annotated_videos_only/0a623783-cfbaf66f.mov,19.76,,-100,-100,test
108e1d6d-0dd55b6f,1245,1,0,1507167947430.0,BDD_START,data/bddk100_info/100k/train/108e1d6d-0dd55b6f.json,10000,1240,0,data/annotated_videos_only/108e1d6d-0dd55b6f.mov,19.42,Q,0,0,train
1002a4f6-995b822a,1246,1,0,1507334468497.0,BDD_START,data/bddk100_info/100k/train/1002a4f6-995b822a.json,10000,1241,0,data/annotated_videos_only/1002a4f6-995b822a.mov,19.9,Q,0,0,train
10b8c492-1d409f36,1247,4,3,1506846698258.0,BDD_START,data/bddk100_info/100k/train/10b8c492-1d409f36.json,10000,1242,3,data/annotated_videos_only/10b8c492-1d409f36.mov,28.72,,-100,-100,train
12f1cb99-7307a046,1248,1,0,1490727385452.0,BDD_START,data/bddk100_info/100k/train/12f1cb99-7307a046.json,10000,1243,0,data/annotated_videos_only/12f1cb99-7307a046.mov,16.28,Q,0,0,train
0c639b9e-2f447867,1249,4,3,1489590702234.0,BDD_START,data/bddk100_info/100k/train/0c639b9e-2f447867.json,10000,1244,3,data/annotated_videos_only/0c639b9e-2f447867.mov,23.65,,-100,-100,train
0a594137-66f7cbe8,1250,4,3,1506793097559.0,BDD_START,data/bddk100_info/100k/train/0a594137-66f7cbe8.json,10000,1245,3,data/annotated_videos_only/0a594137-66f7cbe8.mov,26.63,,-100,-100,train
0c723f1a-74f38b83,1251,4,3,1506727036491.0,BDD_START,data/bddk100_info/100k/train/0c723f1a-74f38b83.json,10000,1246,3,data/annotated_videos_only/0c723f1a-74f38b83.mov,24.44,,-100,-100,train
149c3357-7fda9297,1252,1,0,1490702664368.0,BDD_START,data/bddk100_info/100k/train/149c3357-7fda9297.json,10000,1247,0,data/annotated_videos_only/149c3357-7fda9297.mov,16.17,Q,0,0,train
0cc07488-08863628,1253,1,0,1490320997276.0,BDD_START,data/bddk100_info/100k/train/0cc07488-08863628.json,10000,1248,0,data/annotated_videos_only/0cc07488-08863628.mov,13.28,Q,0,0,train
1393894e-548f06a8,1254,4,3,1503792999340.0,BDD_START,data/bddk100_info/100k/train/1393894e-548f06a8.json,10000,1249,3,data/annotated_videos_only/1393894e-548f06a8.mov,24.27,,-100,-100,train
120459a9-ceaff8fb,1255,4,3,1504216740125.0,BDD_START,data/bddk100_info/100k/train/120459a9-ceaff8fb.json,10000,1250,3,data/annotated_videos_only/120459a9-ceaff8fb.mov,31.23,,-100,-100,train
145171b9-66031e47,1257,1,0,1503534055543.0,BDD_START,data/bddk100_info/100k/train/145171b9-66031e47.json,10000,1251,0,data/annotated_videos_only/145171b9-66031e47.mov,17.6,I,1,7,train
0c8af716-b9bc337a,1258,1,0,1503502183951.0,BDD_START,data/bddk100_info/100k/train/0c8af716-b9bc337a.json,10000,1252,0,data/annotated_videos_only/0c8af716-b9bc337a.mov,17.57,Q,0,0,train
13796ade-04e91bd7,1259,1,0,1489281198320.0,BDD_START,data/bddk100_info/100k/train/13796ade-04e91bd7.json,10000,1253,0,data/annotated_videos_only/13796ade-04e91bd7.mov,16.95,R,0,3,test
110c9575-a023613b,1260,4,3,1489444771960.0,BDD_START,data/bddk100_info/100k/train/110c9575-a023613b.json,10000,1254,3,data/annotated_videos_only/110c9575-a023613b.mov,23.64,,-100,-100,train
13ec3c27-3c620cad,1261,1,0,1503711655851.0,BDD_START,data/bddk100_info/100k/train/13ec3c27-3c620cad.json,10000,1255,0,data/annotated_videos_only/13ec3c27-3c620cad.mov,15.58,S,1,11,train
0b8d1c37-952dba30,1262,3,2,1490058731963.0,BDD_START,data/bddk100_info/100k/train/0b8d1c37-952dba30.json,10000,1256,2,data/annotated_videos_only/0b8d1c37-952dba30.mov,17.75,,-100,-100,val
0b1afd00-1f158b3e,1263,3,2,1503917321762.0,BDD_START,data/bddk100_info/100k/train/0b1afd00-1f158b3e.json,10000,1257,2,data/annotated_videos_only/0b1afd00-1f158b3e.mov,17.65,,-100,-100,train
1224364f-7a51e563,1264,4,3,1506670481380.0,BDD_START,data/bddk100_info/100k/train/1224364f-7a51e563.json,10000,1258,3,data/annotated_videos_only/1224364f-7a51e563.mov,23.15,,-100,-100,train
12a426a9-15e2bfeb,1265,4,3,1507122631930.0,BDD_START,data/bddk100_info/100k/train/12a426a9-15e2bfeb.json,10000,1259,3,data/annotated_videos_only/12a426a9-15e2bfeb.mov,22.42,,-100,-100,train
129ef67d-cb6131e3,1266,1,0,1507319029516.0,BDD_START,data/bddk100_info/100k/train/129ef67d-cb6131e3.json,10000,1260,0,data/annotated_videos_only/129ef67d-cb6131e3.mov,18.9,J,4,16,val
13d9cc5b-407d71e8,1267,4,3,1503629764400.0,BDD_START,data/bddk100_info/100k/train/13d9cc5b-407d71e8.json,10000,1261,3,data/annotated_videos_only/13d9cc5b-407d71e8.mov,26.72,,-100,-100,train
13c811ed-d3488a6b,1268,3,2,1505411741862.0,BDD_START,data/bddk100_info/100k/train/13c811ed-d3488a6b.json,10000,1262,2,data/annotated_videos_only/13c811ed-d3488a6b.mov,15.66,,-100,-100,test
1368bf05-6f387660,1269,1,0,1506753486141.0,BDD_START,data/bddk100_info/100k/train/1368bf05-6f387660.json,10000,1263,0,data/annotated_videos_only/1368bf05-6f387660.mov,16.74,S,1,11,train
10019395-a5d84132,1270,4,3,1503585910428.0,BDD_START,data/bddk100_info/100k/train/10019395-a5d84132.json,10000,1264,3,data/annotated_videos_only/10019395-a5d84132.mov,25.16,,-100,-100,train
0b4c8138-a1953ae5,1271,4,3,1490562224559.0,BDD_START,data/bddk100_info/100k/train/0b4c8138-a1953ae5.json,10000,1265,3,data/annotated_videos_only/0b4c8138-a1953ae5.mov,23.4,,-100,-100,val
0c140522-681c508d,1272,3,2,1489777154155.0,BDD_START,data/bddk100_info/100k/train/0c140522-681c508d.json,10000,1266,2,data/annotated_videos_only/0c140522-681c508d.mov,17.33,,-100,-100,train
0b498ab4-72282bc2,1273,3,2,1490116813684.0,BDD_START,data/bddk100_info/100k/train/0b498ab4-72282bc2.json,10000,1267,2,data/annotated_videos_only/0b498ab4-72282bc2.mov,16.84,,-100,-100,train
14c14db3-2c434435,1274,1,0,1505342739487.0,BDD_START,data/bddk100_info/100k/train/14c14db3-2c434435.json,10000,1268,0,data/annotated_videos_only/14c14db3-2c434435.mov,15.34,O,1,8,val
133a443d-21913418,1275,4,3,1506978862633.0,BDD_START,data/bddk100_info/100k/train/133a443d-21913418.json,10000,1269,3,data/annotated_videos_only/133a443d-21913418.mov,21.86,,-100,-100,train
14bdf1b4-de55061c,1276,4,3,1503572372056.0,BDD_START,data/bddk100_info/100k/train/14bdf1b4-de55061c.json,10000,1270,3,data/annotated_videos_only/14bdf1b4-de55061c.mov,21.35,,-100,-100,test
