BDD_ID,EVENT_ID,EVENT_TYPE,y,label_ts_ms,weather,scene,timeofday,n_car,n_pedestrian,n_truck,n_bus,n_traffic_light,n_traffic_sign,n_tl_red,n_tl_yellow,n_tl_green,total_boxed_objects,min_box_area,max_box_area,mean_box_area,pct_occluded,pct_truncated
28977da4-85c4b295,1463,3,2,10000,clear,highway,night,3,0,0,0,7,3,3,2,0,13,168.70106909508596,20076.69727965451,4707.314187987575,0.23076923076923078,0.0
2650e4d8-1f4ba57c,1464,3,2,10000,partly cloudy,city street,daytime,16,0,4,1,1,0,0,0,1,22,198.06322079188752,102124.94235800272,9957.099625262515,0.6818181818181818,0.13636363636363635
1a788a4c-ea90ff67,1465,2,1,10000,undefined,residential,daytime,11,0,0,0,0,5,0,0,0,16,99.64097283105605,108885.78684496901,10152.247334075644,0.5,0.125
27ad042c-62e782ba,1466,4,3,10000,clear,city street,night,4,0,0,0,3,4,2,0,1,11,131.58184184531612,1159.625180595402,385.21501509216904,0.18181818181818182,0.0
285864fd-e5c8c676,1467,1,0,10000,overcast,city street,daytime,6,0,0,0,0,5,0,0,0,12,112.4673804171962,14199.449007909805,2201.978751841616,0.25,0.0
2782b2d4-6ea256ed,1468,4,3,10000,undefined,residential,daytime,23,0,0,0,0,2,0,0,0,25,96.50188128607218,30533.197478796148,3070.2558162528208,0.68,0.04
1aa41265-a89ad4f3,1469,3,2,10000,foggy,city street,night,10,0,0,0,3,0,1,0,2,13,119.88056087831984,12282.749703915806,2240.9978556208625,0.46153846153846156,0.07692307692307693
2682396b-679a540d,1470,1,0,10000,clear,highway,daytime,6,0,1,0,0,4,0,0,0,11,103.23204863390956,98157.35549430754,13100.375640369557,0.2727272727272727,0.09090909090909091
1a5d0011-c34c50cc,1471,1,0,10000,clear,city street,night,10,0,0,1,5,6,1,0,3,28,167.89157098276462,11752.410067977233,2047.7521368799394,0.17857142857142858,0.0
1bdb6097-52ab2d3f,1472,1,0,10000,clear,city street,daytime,6,0,0,0,0,3,0,0,0,9,158.94407389494248,3169.4369191890823,1023.225479306609,0.5555555555555556,0.1111111111111111
2827331a-ba15b534,1473,3,2,10000,clear,city street,night,14,0,0,0,4,6,1,0,3,24,119.33588418209695,29530.652554434608,4424.766542661829,0.4166666666666667,0.08333333333333333
26def60e-cfdd662f,1474,4,3,10000,clear,city street,dawn/dusk,9,0,0,0,4,0,0,0,2,13,99.17317007801434,1536.0822326828106,326.0422185916243,0.5384615384615384,0.0
2777ef21-c83650a4,1475,1,0,10000,clear,city street,night,0,0,0,0,2,2,0,0,2,4,23.97791082889977,194.82058240924061,81.86210619700344,0.0,0.0
277bcefd-7673d922,1476,4,3,10000,clear,highway,night,10,0,0,0,1,0,1,0,0,11,282.9474420412319,16524.131018748918,3686.607762787557,0.6363636363636364,0.09090909090909091
277f5469-e1adfc35,1477,4,3,10000,clear,city street,night,10,0,0,0,3,1,1,0,2,14,74.93108457711091,61800.15601535403,5663.076820399358,0.2857142857142857,0.14285714285714285
1b12afc0-770a043f,1478,3,2,10000,undefined,city street,daytime,8,0,0,0,0,2,0,0,0,10,495.1580304821031,178945.13030711774,30198.30316737167,0.4,0.2
277bcefd-41157fdb,1479,3,2,10000,clear,undefined,night,11,0,0,0,0,0,0,0,0,12,224.19218138335043,85575.2690529428,18967.380310689547,0.5833333333333334,0.16666666666666666
27efda05-43dec764,1480,2,1,10000,partly cloudy,city street,daytime,16,0,1,0,3,3,1,0,0,24,54.6522574760553,67941.28195428516,10876.612864090812,0.5833333333333334,0.08333333333333333
26fafbba-1c233842,1481,4,3,10000,clear,city street,night,15,0,0,0,3,4,0,0,3,23,153.90060408930356,69142.51990982247,7255.3930798250785,0.43478260869565216,0.08695652173913043
26f09890-d03e87ac,1482,2,1,10000,overcast,highway,daytime,11,0,0,0,0,8,0,0,0,19,119.88053342773114,97072.10101968308,5953.712520684334,0.47368421052631576,0.10526315789473684
279b882c-3cf43a58,1483,2,1,10000,clear,city street,night,7,0,0,0,7,7,2,0,3,21,228.79364084919064,84990.80168669063,6455.922896916991,0.047619047619047616,0.09523809523809523
1bbd387f-e90d31e8,1484,4,3,10000,clear,city street,night,8,0,0,0,7,10,4,0,2,25,66.09078828771248,9682.827764940786,904.4159708086637,0.2,0.04
27e3edc7-7bc272aa,1485,3,2,10000,clear,city street,night,10,0,0,0,9,0,3,1,5,19,91.98251883878352,37241.41483936032,2999.379949803728,0.15789473684210525,0.05263157894736842
1b29850c-733b8d8d,1486,4,3,10000,clear,highway,night,4,0,1,0,1,2,1,0,0,9,170.85915562507054,2542.7482574387154,800.4839150975952,0.4444444444444444,0.0
1c227a12-ec67af93,1487,3,2,10000,clear,highway,daytime,18,0,1,0,2,3,0,0,0,24,62.27560178064047,7200.616935024042,1574.0159442881325,0.5833333333333334,0.0
274a0490-7d65d208,1488,4,3,10000,undefined,residential,daytime,19,0,0,0,0,0,0,0,0,19,196.16814560901557,181091.23556176396,19360.912349974948,0.8421052631578947,0.10526315789473684
1c2a60fd-87d1bf52,1489,4,3,10000,clear,residential,daytime,8,0,0,0,0,0,0,0,0,8,245.22111909734355,29226.33662480525,6297.025087046569,0.75,0.125
1b3534cd-4bf64c1a,1490,1,0,10000,clear,city street,night,7,0,0,0,2,1,0,0,2,10,328.48039826580083,26001.441158741283,6426.4195753867925,0.6,0.1
27dd9e2d-c7fc20af,1491,4,3,10000,overcast,city street,daytime,10,0,0,0,0,0,0,0,0,10,136.68729075007872,119968.74520486924,16824.325773138575,0.5,0.2
1b72216a-b3020f66,1492,1,0,10000,clear,highway,dawn/dusk,15,0,0,0,0,2,0,0,0,17,179.40210412507926,13939.258172069094,2578.5848030901775,0.6470588235294118,0.058823529411764705
27609627-a3de1aa6,1493,4,3,10000,clear,city street,night,10,0,0,0,0,0,0,0,0,10,833.5655094624855,65338.7889492708,9389.513006085595,0.6,0.2
27114f20-e3961a63,1494,4,3,10000,clear,city street,night,11,0,1,0,4,0,0,0,4,18,88.48135960895151,22297.301191674847,3267.3064616806346,0.3888888888888889,0.0
1a4d08f6-aec85e96,1495,1,0,10000,clear,residential,daytime,8,0,1,1,0,3,0,0,0,13,87.63891616396802,102038.57676409674,11001.018028584675,0.38461538461538464,0.07692307692307693
268d2a67-59a30105,1496,4,3,10000,snowy,city street,night,12,0,0,0,2,4,2,0,0,18,134.58448721682217,178125.8007252263,11618.80850906595,0.5,0.0
1a4f33bf-ff2386c8,1497,1,0,10000,partly cloudy,city street,dawn/dusk,18,0,2,0,0,1,0,0,0,21,64.67520268540801,140655.07703139706,11980.466944502408,0.7619047619047619,0.09523809523809523
27e3edc7-7052bdc9,1498,4,3,10000,clear,city street,night,10,0,0,0,7,5,1,0,6,23,68.01174288632096,196085.0833257143,18081.507876850872,0.21739130434782608,0.13043478260869565
2752681a-e813599a,1499,4,3,10000,clear,highway,daytime,7,0,0,0,0,8,0,0,0,15,200.47486095002088,15670.451355752,1862.439756444244,0.5333333333333333,0.13333333333333333
2702df1f-faf5516e,1500,4,3,10000,overcast,highway,daytime,11,0,2,1,5,7,0,0,2,26,110.0236487982501,35696.570345091255,4473.775786828994,0.3076923076923077,0.038461538461538464
1a2cd248-87d71e98,1501,4,3,10000,clear,highway,night,9,0,0,0,6,4,0,0,6,19,19.431927483552702,5465.227775361392,1186.8096584687762,0.15789473684210525,0.10526315789473684
1bf0b532-6ab62acf,1502,3,2,10000,overcast,city street,dawn/dusk,6,0,1,1,4,4,0,0,4,28,100.93836166839203,297904.08611833735,11587.610499452903,0.5357142857142857,0.07142857142857142
1c20ca7a-b966010e,1503,4,3,10000,overcast,residential,daytime,8,0,0,0,0,0,0,0,0,9,356.76956519552465,99711.85480268675,13380.16810980581,0.2222222222222222,0.1111111111111111
270489de-7d942fdf,1504,4,3,10000,clear,highway,night,1,0,0,0,4,2,4,0,0,7,74.73074958735828,7406.126291133735,1957.4616510855267,0.0,0.0
1c3c2e38-20748a07,1505,4,3,10000,overcast,city street,daytime,12,0,1,1,0,6,0,0,0,22,113.90607956256305,19825.35573150926,2148.683130103286,0.4090909090909091,0.09090909090909091
26f4afd7-1a274a26,1506,4,3,10000,clear,city street,daytime,4,0,0,1,3,4,0,0,2,14,486.1282994392502,63857.711844192585,7411.7675488854,0.14285714285714285,0.2857142857142857
27d2f22e-14fd9edc,1507,4,3,10000,clear,city street,night,5,0,0,0,3,1,2,0,1,9,149.461454255568,46753.411273489415,17112.308971494836,0.4444444444444444,0.3333333333333333
1ac4e4cd-50b3993d,1508,4,3,10000,clear,highway,daytime,5,0,1,0,0,5,0,0,0,11,189.78865968078202,75468.28527998278,9075.94839081638,0.18181818181818182,0.0
28948050-5f63728a,1509,4,3,10000,clear,city street,night,11,0,1,0,6,8,0,0,5,26,86.83564253717473,11938.291822956857,1122.1835826404892,0.38461538461538464,0.038461538461538464
1c20ca7a-14f7d678,1510,4,3,10000,overcast,city street,daytime,12,0,0,1,6,2,2,0,0,21,71.778362829126,51178.319417968116,3082.427495790485,0.7142857142857143,0.047619047619047616
1b41d416-f96706f7,1511,1,0,10000,clear,city street,night,15,0,0,0,3,9,0,0,3,27,38.4033590400597,12454.2116863457,1780.8494053767197,0.3333333333333333,0.037037037037037035
26354f19-cb70b7ef,1512,4,3,10000,clear,residential,daytime,11,0,0,0,0,2,0,0,0,13,294.2237966202089,199886.9268361636,18727.49804987679,0.6153846153846154,0.15384615384615385
26b1d7ee-85f00601,1513,4,3,10000,overcast,city street,daytime,2,0,2,0,0,0,0,0,0,4,281.73369047070054,220558.8726087227,56320.78761626868,0.5,0.0
1a63c3c1-123bf12b,1514,3,2,10000,undefined,city street,daytime,7,0,2,1,3,2,0,0,1,15,200.39166401086104,183409.05353491867,16778.839320868967,0.4666666666666667,0.06666666666666667
26864e86-98ae07a4,1515,4,3,10000,undefined,highway,dawn/dusk,3,0,0,0,0,2,0,0,0,5,157.3983468045062,7406.466819260978,2334.3923838810297,0.2,0.2
26e2ae72-c7eae5dc,1516,4,3,10000,clear,residential,daytime,15,0,0,0,0,1,0,0,0,17,274.13920877005705,37751.54873100329,6432.279273599944,0.7058823529411765,0.0
2778ff9b-01f0f42b,1517,4,3,10000,clear,highway,daytime,4,0,0,0,0,2,0,0,0,6,174.88706963765424,140714.13144583863,29470.801854144545,0.5,0.16666666666666666
1bf03fd3-41e5a73a,1518,4,3,10000,clear,city street,night,8,0,0,0,4,2,4,0,0,14,85.89056374083042,1165.9152258294646,299.7845114146401,0.42857142857142855,0.0
1acc2350-c0a18a90,1519,4,3,10000,undefined,city street,daytime,15,0,1,0,6,1,0,0,4,24,39.83586073198799,12874.952279876145,1791.3164206104193,0.5833333333333334,0.041666666666666664
1b002152-03520d81,1520,1,0,10000,clear,highway,daytime,6,0,4,0,0,3,0,0,0,13,187.9450425000967,4579.024925252186,1768.3921144912106,0.38461538461538464,0.07692307692307693
2714e0ee-3a53c605,1521,3,2,10000,clear,city street,night,15,0,0,0,7,8,7,0,0,30,46.08403476743034,11236.824867711153,1490.3386219244665,0.3333333333333333,0.06666666666666667
27b0ad23-7f15aa86,1522,4,3,10000,clear,highway,night,7,0,0,0,0,0,0,0,0,7,165.05266096008046,3910.0760979979555,835.1297549372557,0.8571428571428571,0.0
28779979-4e084597,1523,4,3,10000,clear,city street,night,17,0,1,0,6,3,2,0,4,27,77.84450846456933,6028.2786915753695,1064.6822044468433,0.5555555555555556,0.037037037037037035
19fedea6-0ea909f2,1524,1,0,10000,clear,city street,night,3,0,0,0,7,4,2,0,4,25,119.0077853884598,3387.314530001577,1158.6300534943398,0.24,0.04
27f635b5-9357b719,1525,4,3,10000,clear,city street,daytime,2,0,2,0,0,3,0,0,0,9,94.41989364585665,5268.14780831048,1546.0894186914404,0.7777777777777778,0.0
1bf03fd3-23242b66,1526,4,3,10000,clear,highway,night,8,0,0,0,0,2,0,0,0,10,222.63532253268716,63525.788772421416,8713.216513974394,0.7,0.1
282ad270-449af315,1527,1,0,10000,overcast,highway,dawn/dusk,5,0,0,0,0,4,0,0,0,9,201.80544453361577,1130.1102832507024,455.5570443626314,0.5555555555555556,0.0
268d2a67-8429a9c1,1528,4,3,10000,clear,city street,night,15,0,0,0,2,2,0,0,2,19,112.09609069167628,70295.1470565599,6759.935078140437,0.47368421052631576,0.05263157894736842
1aa36a55-127141c0,1529,1,0,10000,clear,highway,daytime,29,0,3,0,0,8,0,0,0,40,66.29772444906816,8407.20700900288,740.4107396278944,0.6,0.0
1c20ca7a-e39e2f8a,1530,4,3,10000,clear,highway,daytime,9,0,0,0,0,4,0,0,0,13,317.8461544132147,6463.8909114343505,1928.9406933595308,0.6923076923076923,0.07692307692307693
27ce19f5-6807f151,1531,1,0,10000,clear,city street,night,12,0,0,1,13,6,1,0,7,32,103.3212629774601,64164.28601479556,3418.7927713763092,0.25,0.125
2837aa67-e19ecfbe,1532,1,0,10000,rainy,highway,daytime,5,0,1,0,0,2,0,0,0,8,364.97825043484903,23350.413922211705,8313.962187902518,0.625,0.125
26e27ffb-7e865eec,1533,3,2,10000,undefined,residential,daytime,13,0,0,0,0,2,0,0,0,15,192.54143696891845,5647.881996080999,1196.4055922258256,0.6,0.0
27507c6c-877df5c9,1534,4,3,10000,undefined,highway,daytime,19,0,0,0,0,0,0,0,0,19,227.81217262511782,4442.3376851270705,673.9943445891352,0.7894736842105263,0.0
1aaf831d-c31b9f53,1535,4,3,10000,clear,highway,night,6,0,0,0,2,2,0,0,2,10,224.19218886987582,5916.182545982511,1909.2143747612602,0.2,0.0
1c5bfa6e-d1f6494c,1536,4,3,10000,clear,city street,dawn/dusk,27,0,0,0,2,4,1,0,1,33,153.77322993757053,16404.647808348287,2379.43412876884,0.6363636363636364,0.06060606060606061
1bfd1ae2-6f3ce8c8,1537,4,3,10000,clear,residential,daytime,2,0,0,0,0,3,0,0,0,5,173.99225252710366,65174.57885778417,25112.14954053997,0.2,0.2
268d2a67-50fe4fe3,1538,2,1,10000,snowy,city street,night,18,0,0,0,3,2,1,0,1,23,161.50137327774502,11554.089351556606,1772.3406735660271,0.6521739130434783,0.13043478260869565
1c0ef77f-b8b177b5,1539,1,0,10000,overcast,city street,daytime,15,0,3,1,0,1,0,0,0,21,141.13403325918011,125336.65189853583,18159.18530266184,0.8571428571428571,0.09523809523809523
1a2a7bec-5c26b74d,1540,4,3,10000,clear,highway,daytime,17,0,0,0,0,6,0,0,0,23,83.92280787094455,30194.227553440924,4658.890254767457,0.5652173913043478,0.13043478260869565
1bf41bd7-3b31ed0e,1541,1,0,10000,snowy,highway,night,6,0,0,0,14,1,11,0,3,21,77.8105136239198,2324.8847516113347,481.3474867493964,0.14285714285714285,0.0
1abbe94b-624f46cf,1542,3,2,10000,overcast,highway,daytime,11,0,1,0,6,3,0,0,3,25,126.10811606536967,43782.864801533506,4274.223931161052,0.48,0.08
28947269-795d4f2e,1543,4,3,10000,clear,city street,night,13,0,0,0,9,4,2,0,4,28,38.27386694823885,84585.51363272527,5196.7806058859405,0.35714285714285715,0.07142857142857142
1b62fca1-0ee12bc5,1544,3,2,10000,overcast,city street,daytime,5,0,2,1,4,4,1,0,3,18,206.19017600160007,198098.6644425414,16545.25568663405,0.3333333333333333,0.1111111111111111
1ae2d17c-7606a0ea,1545,3,2,10000,clear,highway,daytime,9,0,0,0,0,3,0,0,0,13,174.3716675172354,4320.370012032594,1215.0928768151405,0.7692307692307693,0.07692307692307693
1a7df43e-28837d28,1546,3,2,10000,partly cloudy,city street,dawn/dusk,14,0,0,1,6,5,0,2,4,28,93.41341514850068,73394.91544588203,5729.602500932451,0.35714285714285715,0.07142857142857142
271498ec-0912232e,1547,3,2,10000,overcast,city street,daytime,13,0,0,0,3,4,0,0,2,20,174.37170494985423,34657.93163797803,5270.929469465979,0.5,0.2
27ea4793-fd7c8926,1548,4,3,10000,undefined,city street,daytime,3,0,1,0,0,2,0,0,0,8,149.3844927141658,68218.92202588244,17763.437174127128,0.5,0.125
2749620f-3a306a58,1549,4,3,10000,clear,city street,night,13,0,0,0,5,2,0,2,3,29,130.4941368911466,62767.68630130902,8653.423027104083,0.5172413793103449,0.10344827586206896
1b30f76f-95aa8a06,1550,4,3,10000,clear,highway,daytime,10,0,0,0,0,0,0,0,0,10,145.79989200002026,35522.32292595428,5076.023466240618,0.7,0.0
26c05790-bc78acb8,1551,4,3,10000,clear,city street,night,9,0,0,0,4,2,1,0,3,15,250.0885089206242,39263.89343020376,5111.344569174829,0.3333333333333333,0.13333333333333333
27234511-24b0e1d8,1552,4,3,10000,snowy,city street,daytime,14,0,0,1,3,10,0,0,2,31,220.04731333032333,27300.766549154978,4126.332289601842,0.3548387096774194,0.06451612903225806
1bcce158-c81edb68,1553,3,2,10000,clear,city street,night,15,0,0,0,1,4,1,0,0,20,137.52957760573923,6711.44424972332,877.5916233954756,0.65,0.0
1a2f950b-6289c313,1554,4,3,10000,clear,city street,daytime,2,0,0,2,1,0,0,0,1,5,130.77877122586858,154163.70459943826,44246.46673958388,0.4,0.2
27af350c-60438b54,1555,4,3,10000,clear,highway,night,8,0,1,0,3,2,0,0,3,16,134.58448721682174,28881.83122062295,2227.233087760649,0.5,0.0625
264b9ed7-1d0a5a60,1556,4,3,10000,clear,city street,night,18,0,0,0,3,3,0,0,3,24,68.50316694971983,17761.00293548474,2827.5071266942577,0.625,0.08333333333333333
1b546ac6-94713672,1557,3,2,10000,clear,city street,night,10,0,0,0,5,2,0,0,3,22,155.22047557972263,46221.20672769147,4144.614652354742,0.2727272727272727,0.045454545454545456
1b883059-913ecef4,1558,4,3,10000,snowy,city street,night,15,0,0,0,8,3,2,0,6,26,82.5177706886435,14455.888294127546,2212.4129946402286,0.46153846153846156,0.038461538461538464
26fafbba-e0476750,1559,4,3,10000,rainy,city street,night,12,0,0,0,0,1,0,0,0,13,263.75740351091537,51612.52663496799,8692.453402407824,0.7692307692307693,0.07692307692307693
1b29850c-6924da25,1560,4,3,10000,clear,highway,night,5,0,0,0,0,0,0,0,0,5,367.83169860808783,57290.92466175935,12345.696770587818,0.2,0.2
27aa9484-a3e9f4e8,1561,1,0,10000,clear,city street,night,15,0,0,1,10,10,2,0,6,44,122.24851245609837,119669.08487062449,5158.304811888177,0.4772727272727273,0.13636363636363635
285fb543-c4b915e7,1562,3,2,10000,clear,city street,night,3,0,0,0,7,3,3,0,4,13,124.18264215559365,24930.267908375314,2691.4308037311534,0.0,0.07692307692307693
2842432c-b0843566,1563,1,0,10000,clear,city street,daytime,11,0,0,0,5,6,0,0,1,22,45.586422250684244,2818.069641901139,782.7305992513116,0.45454545454545453,0.0
269a12ce-ab98eafa,1564,4,3,10000,clear,highway,night,17,0,0,0,2,3,0,0,2,22,84.88424735359257,83526.086396019,8043.167406532817,0.4090909090909091,0.045454545454545456
1b86fca6-7f67bde5,1565,1,0,10000,clear,city street,daytime,15,0,1,0,0,2,0,0,0,18,118.08144834239442,8501.864864620991,2071.2544094142486,0.6666666666666666,0.1111111111111111
27c2b3af-492b985b,1566,4,3,10000,clear,residential,daytime,22,0,0,0,8,2,0,0,2,32,102.7547703886445,50580.24740343876,3597.8758351228275,0.5,0.03125
286d6d9d-e54040c8,1567,3,2,10000,rainy,city street,night,10,0,0,0,13,7,6,0,7,30,127.326350300544,20683.458369767362,1590.4729267458868,0.13333333333333333,0.0
2821e9df-ecb414bb,1568,4,3,10000,undefined,city street,daytime,2,0,0,0,0,3,0,0,0,5,337.17902186786375,30275.376627018246,6735.563940419151,0.2,0.0
26b488ef-dc01cc23,1569,4,3,10000,partly cloudy,highway,daytime,14,0,0,0,0,0,0,0,0,14,91.59956156592753,1536.909176200388,579.6943151925677,0.7857142857142857,0.07142857142857142
2859107a-b513a3f7,1570,3,2,10000,overcast,city street,daytime,10,0,0,0,0,2,0,0,0,13,150.9053040599036,3895.243432837563,1212.5951016403405,0.7692307692307693,0.07692307692307693
2871fb39-30ad5032,1571,4,3,10000,overcast,city street,daytime,13,0,0,1,4,3,0,0,1,25,124.27921681514157,59375.89799847503,5132.366374815477,0.48,0.04
1c22af9e-99ea0ace,1572,4,3,10000,partly cloudy,highway,daytime,5,0,1,0,0,3,0,0,0,9,98.0840728045091,4023.0041819768367,1219.0449740370577,0.3333333333333333,0.0
1b883059-144b2678,1573,4,3,10000,snowy,city street,night,12,0,0,0,2,5,2,0,0,19,153.08986230003006,152732.68370236852,11795.480477979308,0.42105263157894735,0.10526315789473684
2880b229-04ba71a0,1574,4,3,10000,clear,city street,night,1,0,0,0,8,8,3,0,5,17,58.29575820575754,2526.1708731180324,856.3154262825224,0.11764705882352941,0.11764705882352941
27aba8c3-db0b8539,1575,4,3,10000,partly cloudy,city street,daytime,21,0,0,0,0,3,0,0,0,24,96.50189007251127,24936.891541886736,3764.198734849089,0.625,0.08333333333333333
267c2c2a-7583930b,1576,3,2,10000,clear,city street,night,6,0,0,0,7,2,0,3,4,15,11.051248358451701,111092.22551330036,8011.156003360524,0.2,0.06666666666666667
2845898f-a03bec9a,1577,1,0,10000,clear,highway,daytime,11,0,0,1,0,8,0,0,0,20,107.90076277038422,20003.600530833308,1987.00162217365,0.65,0.0
2759c1ea-28003b1b,1578,4,3,10000,clear,city street,night,14,0,0,0,2,2,2,0,0,26,96.50188128607168,53982.11253696654,3303.328508493375,0.7307692307692307,0.038461538461538464
1bcd983b-e1747687,1579,3,2,10000,clear,highway,daytime,12,0,0,0,7,8,0,0,1,27,122.24851245609972,16833.622383149814,1927.1688237613323,0.4444444444444444,0.07407407407407407
28b41476-df76e823,1580,4,3,10000,clear,city street,night,11,0,0,0,10,1,3,0,6,22,89.63070560796008,15073.892466494606,1988.0049879993107,0.3181818181818182,0.045454545454545456
26b66cb8-3820ea1b,1581,4,3,10000,rainy,city street,night,5,0,0,0,2,1,0,0,2,8,119.88053342773242,4110.190031956253,1579.0720016456266,0.375,0.0
1a7c8281-7511260a,1582,4,3,10000,clear,city street,daytime,16,0,2,0,5,9,1,0,2,33,99.64097283105605,13513.806199046096,1795.9355445618348,0.3939393939393939,0.030303030303030304
1bea596d-fd44c211,1583,4,3,10000,clear,city street,daytime,10,0,0,1,1,3,1,0,0,15,199.7815591682393,253622.76516078826,21741.529242044184,0.6,0.2
1b508ef4-85d3073c,1584,1,0,10000,undefined,highway,daytime,8,0,0,0,0,10,0,0,0,18,89.91728680234822,90910.88058686763,7880.584801795932,0.3888888888888889,0.05555555555555555
274a0490-2cae486f,1585,4,3,10000,partly cloudy,city street,daytime,4,0,1,2,6,2,2,0,0,19,107.66757419748443,33915.29061688864,4937.13052328842,0.5263157894736842,0.05263157894736842
2871fb39-1194898a,1586,4,3,10000,undefined,city street,daytime,15,0,0,0,0,2,0,0,0,19,280.24022298592735,35363.44276365039,6820.936252912597,0.5789473684210527,0.05263157894736842
1b1c89ca-db61f933,1587,2,1,10000,rainy,city street,daytime,8,0,0,2,0,5,0,0,0,15,205.24966241236987,6558.273404270428,1810.9575265913793,0.7333333333333333,0.0
277bcefd-eccd38ea,1588,4,3,10000,undefined,city street,night,14,0,0,0,1,2,0,0,1,18,0.0,22235.73712815511,3731.7299665740848,0.5555555555555556,0.1111111111111111
269b0ada-91797057,1589,4,3,10000,clear,city street,daytime,4,0,0,0,8,3,0,0,2,15,100.93838263604943,5652.548305849104,1578.8896259631363,0.06666666666666667,0.06666666666666667
27af350c-59cf32cc,1590,3,2,10000,clear,city street,night,8,0,0,0,2,2,0,0,2,13,97.1596065606202,5343.778371854542,1173.1271781594273,0.5384615384615384,0.0
2827f41c-8009f636,1591,2,1,10000,clear,city street,night,11,0,0,1,0,0,0,0,0,12,637.8741427502887,65404.87868815601,17192.93833435183,0.75,0.08333333333333333
1b8ec7c5-4b5f99e2,1592,3,2,10000,undefined,city street,daytime,8,0,1,0,6,9,1,0,5,37,67.43797061058,18461.51934752987,1634.753126989814,0.4594594594594595,0.05405405405405406
263bfdd0-3873302f,1593,2,1,10000,overcast,city street,daytime,26,0,0,0,0,0,0,0,0,26,94.41544081084783,128273.86351544896,11558.321876966189,0.8461538461538461,0.07692307692307693
2763dbcb-970e878b,1594,1,0,10000,overcast,city street,daytime,32,0,0,0,0,2,0,0,0,36,115.39664999373078,9517.076161081784,1575.6887515203603,0.7222222222222222,0.05555555555555555
280335f3-57fd2875,1595,3,2,10000,clear,highway,dawn/dusk,5,0,0,0,0,7,0,0,0,15,295.9812730447344,7478.011110097202,1843.0814086915298,0.4,0.06666666666666667
272e1d83-782aecf6,1596,4,3,10000,overcast,highway,daytime,17,0,2,0,0,2,0,0,0,21,130.49413150610002,49645.77547726643,5987.886428078903,0.6190476190476191,0.0
28ad955f-0627393c,1597,1,0,10000,overcast,city street,daytime,4,0,0,1,6,1,1,0,3,13,98.40892495480226,57463.79889968848,13319.113068940116,0.23076923076923078,0.07692307692307693
1a957f57-95b86b42,1598,1,0,10000,partly cloudy,city street,daytime,11,0,0,0,9,7,0,0,2,27,112.3842148069193,77654.37016600228,8274.343709466695,0.2962962962962963,0.1111111111111111
1a8286c2-8d848a85,1599,3,2,10000,clear,city street,daytime,11,0,1,0,1,2,0,0,0,16,74.73072213676805,24454.073642379062,2620.6353531129507,0.3125,0.0625
27fbbb54-22542b09,1600,1,0,10000,undefined,city street,daytime,2,0,0,0,1,2,0,0,1,8,1680.6471624824203,53449.22127368481,13986.580938176121,0.375,0.25
1a7f2258-544b278d,1601,1,0,10000,partly cloudy,highway,daytime,14,0,0,0,0,4,0,0,0,18,143.55678556583982,3445.36285358021,837.9842600310889,0.4444444444444444,0.05555555555555555
2767bb94-22db4c88,1602,1,0,10000,undefined,city street,daytime,16,0,0,0,0,2,0,0,0,20,159.46854750006452,81811.056750867,7149.073838238537,0.55,0.05
26e31dd6-96569c52,1603,3,2,10000,clear,city street,night,2,0,1,0,6,5,3,0,2,14,150.82731288666258,2446.385877423059,741.6550353234942,0.07142857142857142,0.07142857142857142
1bf03fd3-5a694316,1604,4,3,10000,clear,highway,night,4,0,0,0,3,1,0,0,3,8,70.06004701220218,8108.284080527686,1490.333119108498,0.25,0.0
26f2f012-4a0150b0,1605,4,3,10000,clear,highway,night,7,0,0,0,0,5,0,0,0,12,169.76845478303986,20974.58420053644,5054.196968916061,0.16666666666666666,0.08333333333333333
26be2a92-4d181065,1606,1,0,10000,clear,city street,daytime,22,0,0,0,6,8,0,0,2,37,52.453015275430666,20548.99539143682,2841.3983236453955,0.4594594594594595,0.02702702702702703
1ab901af-42df8303,1607,4,3,10000,undefined,highway,daytime,0,0,0,0,6,4,0,0,2,10,187.70310133080017,351.9433101514022,256.7882861247528,0.0,0.0
19e40aef-58135da0,1608,4,3,10000,clear,highway,night,6,0,0,0,0,0,0,0,0,6,807.221691938156,124804.65746612022,21911.266618120597,0.6666666666666666,0.16666666666666666
19d7eaa1-84c270d5,1609,1,0,10000,overcast,city street,daytime,19,0,0,0,1,5,0,0,0,25,136.68730425006973,13554.824927631533,1255.49562506857,0.36,0.04
1a94ab8c-7b02540b,1610,1,0,10000,clear,city street,night,4,0,1,0,6,5,2,0,4,19,152.57523309684558,69667.72072048661,10543.505930428923,0.2631578947368421,0.10526315789473684
1b05d962-ab15eec8,1611,1,0,10000,undefined,highway,daytime,9,0,0,0,0,1,0,0,0,10,173.13819960250422,74151.96013073533,8284.909343531814,0.4,0.1
27648443-88df9931,1612,2,1,10000,clear,highway,night,7,0,0,0,0,0,0,0,0,7,637.8745180500914,133538.12715376614,34519.16736347562,0.42857142857142855,0.2857142857142857
26fc54f0-e688d8f7,1613,1,0,10000,clear,highway,night,16,0,0,0,9,3,1,0,8,28,107.66757719286274,18512.096231800533,1012.2675914946675,0.5714285714285714,0.0
