BDD_ID,EVENT_ID,EVENT_TYPE,y,event_time_ms,anchor_source,info_json_path,label_ts_ms
13d9cc5b-407d71e8,1267,4,3,1503629764400.0,BDD_START,data/bddk100_info/100k/train/13d9cc5b-407d71e8.json,10000
13c811ed-d3488a6b,1268,3,2,1505411741862.0,BDD_START,data/bddk100_info/100k/train/13c811ed-d3488a6b.json,10000
1368bf05-6f387660,1269,1,0,1506753486141.0,BDD_START,data/bddk100_info/100k/train/1368bf05-6f387660.json,10000
10019395-a5d84132,1270,4,3,1503585910428.0,BDD_START,data/bddk100_info/100k/train/10019395-a5d84132.json,10000
0b4c8138-a1953ae5,1271,4,3,1490562224559.0,BDD_START,data/bddk100_info/100k/train/0b4c8138-a1953ae5.json,10000
0c140522-681c508d,1272,3,2,1489777154155.0,BDD_START,data/bddk100_info/100k/train/0c140522-681c508d.json,10000
0b498ab4-72282bc2,1273,3,2,1490116813684.0,BDD_START,data/bddk100_info/100k/train/0b498ab4-72282bc2.json,10000
14c14db3-2c434435,1274,1,0,1505342739487.0,BDD_START,data/bddk100_info/100k/train/14c14db3-2c434435.json,10000
133a443d-21913418,1275,4,3,1506978862633.0,BDD_START,data/bddk100_info/100k/train/133a443d-21913418.json,10000
14bdf1b4-de55061c,1276,4,3,1503572372056.0,BDD_START,data/bddk100_info/100k/train/14bdf1b4-de55061c.json,10000
0c140522-190b25a3,1277,4,3,1489778141981.0,BDD_START,data/bddk100_info/100k/train/0c140522-190b25a3.json,10000
145bc50b-3a9ade96,1278,1,0,1503490982855.0,BDD_START,data/bddk100_info/100k/train/145bc50b-3a9ade96.json,10000
10606fae-348403d6,1279,3,2,1507350391696.0,BDD_START,data/bddk100_info/100k/train/10606fae-348403d6.json,10000
0c774f7d-a8305951,1280,3,2,1505342606502.0,BDD_START,data/bddk100_info/100k/train/0c774f7d-a8305951.json,10000
1220ba12-ccb9287c,1281,1,0,1503674106290.0,BDD_START,data/bddk100_info/100k/train/1220ba12-ccb9287c.json,10000
0ace96c3-48481887,1282,1,0,1506892402508.0,BDD_START,data/bddk100_info/100k/train/0ace96c3-48481887.json,10000
14336c2a-0e38269c,1283,1,0,1505362383801.0,BDD_START,data/bddk100_info/100k/train/14336c2a-0e38269c.json,10000
120b754f-a993170c,1284,4,3,1504318536814.0,BDD_START,data/bddk100_info/100k/train/120b754f-a993170c.json,10000
133a443d-b644901a,1285,4,3,1506981378456.0,BDD_START,data/bddk100_info/100k/train/133a443d-b644901a.json,10000
101afd78-17f5334a,1286,1,0,1504391670291.0,BDD_START,data/bddk100_info/100k/train/101afd78-17f5334a.json,10000
119e8fd0-b5e61a3c,1287,1,0,1504237871165.0,BDD_START,data/bddk100_info/100k/train/119e8fd0-b5e61a3c.json,10000
1334859b-b87436bc,1288,3,2,1503664526718.0,BDD_START,data/bddk100_info/100k/train/1334859b-b87436bc.json,10000
108a315c-9711b49b,1289,1,0,1503675789209.0,BDD_START,data/bddk100_info/100k/train/108a315c-9711b49b.json,10000
0a689fe6-0a7fbfcd,1290,2,1,1504055713974.0,BDD_START,data/bddk100_info/100k/train/0a689fe6-0a7fbfcd.json,10000
1407449b-a0d3dcf0,1291,3,2,1503489967336.0,BDD_START,data/bddk100_info/100k/train/1407449b-a0d3dcf0.json,10000
112687b6-a7412ed8,1292,1,0,1504321381832.0,BDD_START,data/bddk100_info/100k/train/112687b6-a7412ed8.json,10000
0c8ade29-4191b087,1293,3,2,1507008689473.0,BDD_START,data/bddk100_info/100k/train/0c8ade29-4191b087.json,10000
128b3f5b-c2776bb4,1294,1,0,1504080613784.0,BDD_START,data/bddk100_info/100k/train/128b3f5b-c2776bb4.json,10000
1371f6a6-46053308,1296,4,3,1490742475390.0,BDD_START,data/bddk100_info/100k/train/1371f6a6-46053308.json,10000
10380cdd-efe17365,1297,4,3,1507008372674.0,BDD_START,data/bddk100_info/100k/train/10380cdd-efe17365.json,10000
0a987fbc-d05dedd6,1298,1,0,1507347294143.0,BDD_START,data/bddk100_info/100k/train/0a987fbc-d05dedd6.json,10000
13a2a75f-2b18e204,1299,3,2,1503864739003.0,BDD_START,data/bddk100_info/100k/train/13a2a75f-2b18e204.json,10000
0a6de7b2-e5f63244,1300,1,0,1504275733732.0,BDD_START,data/bddk100_info/100k/train/0a6de7b2-e5f63244.json,10000
1261ca3b-68437aa2,1301,1,0,1489744273790.0,BDD_START,data/bddk100_info/100k/train/1261ca3b-68437aa2.json,10000
12800db3-2d5c9e3c,1302,4,3,1507332761659.0,BDD_START,data/bddk100_info/100k/train/12800db3-2d5c9e3c.json,10000
104409d4-89b60b88,1303,3,2,1503664137823.0,BDD_START,data/bddk100_info/100k/train/104409d4-89b60b88.json,10000
12029549-fb425865,1304,4,3,1506810371176.0,BDD_START,data/bddk100_info/100k/train/12029549-fb425865.json,10000
136f1c91-5737eb93,1305,3,2,1507573463427.0,BDD_START,data/bddk100_info/100k/train/136f1c91-5737eb93.json,10000
0bd785cc-de69b433,1306,3,2,1507069475075.0,BDD_START,data/bddk100_info/100k/train/0bd785cc-de69b433.json,10000
12fbf62d-6ebb4fc2,1307,3,2,1507403950542.0,BDD_START,data/bddk100_info/100k/train/12fbf62d-6ebb4fc2.json,10000
11b47a8a-a2741304,1308,3,2,1490391395268.0,BDD_START,data/bddk100_info/100k/train/11b47a8a-a2741304.json,10000
126e2493-ccfe99a3,1309,4,3,1489730295946.0,BDD_START,data/bddk100_info/100k/train/126e2493-ccfe99a3.json,10000
10094a6c-bb16e814,1310,3,2,1490640370991.0,BDD_START,data/bddk100_info/100k/train/10094a6c-bb16e814.json,10000
0aa842d5-d7d45d8f,1311,1,0,1503859774145.0,BDD_START,data/bddk100_info/100k/train/0aa842d5-d7d45d8f.json,10000
12011d41-cc62dd31,1312,2,1,1503890241694.0,BDD_START,data/bddk100_info/100k/train/12011d41-cc62dd31.json,10000
13796ade-e12adb3b,1313,1,0,1489281400557.0,BDD_START,data/bddk100_info/100k/train/13796ade-e12adb3b.json,10000
0a890a0f-637ac0b2,1314,2,1,1503539268909.0,BDD_START,data/bddk100_info/100k/train/0a890a0f-637ac0b2.json,10000
0cdb6d7e-55d7c1d9,1315,3,2,1490313107590.0,BDD_START,data/bddk100_info/100k/train/0cdb6d7e-55d7c1d9.json,10000
1477593b-32283f5e,1316,1,0,1504188800343.0,BDD_START,data/bddk100_info/100k/train/1477593b-32283f5e.json,10000
137e6989-1fece512,1317,4,3,1504183609645.0,BDD_START,data/bddk100_info/100k/train/137e6989-1fece512.json,10000
14afd639-4b7b22d8,1318,1,0,1490732217909.0,BDD_START,data/bddk100_info/100k/train/14afd639-4b7b22d8.json,10000
11fa3e35-3abddab2,1319,3,2,1487998588175.0,BDD_START,data/bddk100_info/100k/train/11fa3e35-3abddab2.json,10000
125f42e7-3c06426e,1320,3,2,1505322891316.0,BDD_START,data/bddk100_info/100k/train/125f42e7-3c06426e.json,10000
104409d4-c9800471,1321,4,3,1503663615181.0,BDD_START,data/bddk100_info/100k/train/104409d4-c9800471.json,10000
10fc5fdb-dfbee909,1322,4,3,1507366425937.0,BDD_START,data/bddk100_info/100k/train/10fc5fdb-dfbee909.json,10000
13f7f0bf-93a9a73c,1323,4,3,1507171570263.0,BDD_START,data/bddk100_info/100k/train/13f7f0bf-93a9a73c.json,10000
10545e32-2296da36,1324,4,3,1503898084535.0,BDD_START,data/bddk100_info/100k/train/10545e32-2296da36.json,10000
0b2f5d0d-8fddc1fc,1325,1,0,1506957353824.0,BDD_START,data/bddk100_info/100k/train/0b2f5d0d-8fddc1fc.json,10000
0c791f05-2275d44e,1326,4,3,1503914681108.0,BDD_START,data/bddk100_info/100k/train/0c791f05-2275d44e.json,10000
14540082-1c04c004,1327,3,2,1488559733682.0,BDD_START,data/bddk100_info/100k/train/14540082-1c04c004.json,10000
12530032-79fb4468,1328,4,3,1507304710041.0,BDD_START,data/bddk100_info/100k/train/12530032-79fb4468.json,10000
143b8968-550cf7aa,1329,1,0,1489616598589.0,BDD_START,data/bddk100_info/100k/train/143b8968-550cf7aa.json,10000
127ac100-2e4ae2ee,1330,4,3,1505352821282.0,BDD_START,data/bddk100_info/100k/train/127ac100-2e4ae2ee.json,10000
14b824f6-8c5e2f8d,1331,4,3,1507253063219.0,BDD_START,data/bddk100_info/100k/train/14b824f6-8c5e2f8d.json,10000
12c1bdb3-d55a39d4,1332,1,0,1507398567191.0,BDD_START,data/bddk100_info/100k/train/12c1bdb3-d55a39d4.json,10000
12c1bdb3-d55a39d4,1333,1,0,1507398567391.0,BDD_START,data/bddk100_info/100k/train/12c1bdb3-d55a39d4.json,10000
0ac47490-8f58156a,1334,3,2,1507285347409.0,BDD_START,data/bddk100_info/100k/train/0ac47490-8f58156a.json,10000
10380cdd-1c8357eb,1335,4,3,1507006386376.0,BDD_START,data/bddk100_info/100k/train/10380cdd-1c8357eb.json,10000
0c1eebb0-dbb11761,1336,3,2,1507464079997.0,BDD_START,data/bddk100_info/100k/train/0c1eebb0-dbb11761.json,10000
111fa4e7-f12e1a38,1337,3,2,1506775313630.0,BDD_START,data/bddk100_info/100k/train/111fa4e7-f12e1a38.json,10000
117f6ff1-95b3686c,1338,2,1,1506917806168.0,BDD_START,data/bddk100_info/100k/train/117f6ff1-95b3686c.json,10000
1213a39e-47fb94a4,1339,4,3,1504214128684.0,BDD_START,data/bddk100_info/100k/train/1213a39e-47fb94a4.json,10000
12762ebf-178e7fd6,1340,1,0,1504308937515.0,BDD_START,data/bddk100_info/100k/train/12762ebf-178e7fd6.json,10000
12db9bf7-fc7092f9,1341,1,0,1507560435972.0,BDD_START,data/bddk100_info/100k/train/12db9bf7-fc7092f9.json,10000
13c7cf78-c00e37b3,1342,3,2,1505182818584.0,BDD_START,data/bddk100_info/100k/train/13c7cf78-c00e37b3.json,10000
0b9ecf40-0cc71bee,1343,3,2,1507139936734.0,BDD_START,data/bddk100_info/100k/train/0b9ecf40-0cc71bee.json,10000
12cf075a-f9054e11,1344,1,0,1490346649085.0,BDD_START,data/bddk100_info/100k/train/12cf075a-f9054e11.json,10000
0b01ca80-852faffa,1345,2,1,1490351554639.0,BDD_START,data/bddk100_info/100k/train/0b01ca80-852faffa.json,10000
0c154337-09dd2a21,1346,1,0,1503817210662.0,BDD_START,data/bddk100_info/100k/train/0c154337-09dd2a21.json,10000
10189cd7-7a70b244,1347,4,3,1504060182889.0,BDD_START,data/bddk100_info/100k/train/10189cd7-7a70b244.json,10000
113e160a-d775c7f1,1348,3,2,1506993040238.0,BDD_START,data/bddk100_info/100k/train/113e160a-d775c7f1.json,10000
1a4d08f6-d989ecfb,1349,4,3,1507411677263.0,BDD_START,data/bddk100_info/100k/train/1a4d08f6-d989ecfb.json,10000
1b883059-d1dc95a9,1350,3,2,1490057787660.0,BDD_START,data/bddk100_info/100k/train/1b883059-d1dc95a9.json,10000
1b162169-b05c9ad0,1351,4,3,1504201303475.0,BDD_START,data/bddk100_info/100k/train/1b162169-b05c9ad0.json,10000
1a8286c2-11ffd7b4,1352,1,0,1503562462944.0,BDD_START,data/bddk100_info/100k/train/1a8286c2-11ffd7b4.json,10000
19e19f18-f4b8a4e5,1353,3,2,1507311177379.0,BDD_START,data/bddk100_info/100k/train/19e19f18-f4b8a4e5.json,10000
1a44649f-d2d76e47,1354,3,2,1507383460209.0,BDD_START,data/bddk100_info/100k/train/1a44649f-d2d76e47.json,10000
1abbe94b-c840d3b2,1355,3,2,1506774239022.0,BDD_START,data/bddk100_info/100k/train/1abbe94b-c840d3b2.json,10000
1b3da699-f112b364,1356,1,0,1504289217171.0,BDD_START,data/bddk100_info/100k/train/1b3da699-f112b364.json,10000
1a8d12f7-ef5ca717,1357,4,3,1506914144979.0,BDD_START,data/bddk100_info/100k/train/1a8d12f7-ef5ca717.json,10000
1a8bda28-f6c4375a,1358,4,3,1507262409446.0,BDD_START,data/bddk100_info/100k/train/1a8bda28-f6c4375a.json,10000
19f1ad04-34f9bee3,1359,4,3,1504038376671.0,BDD_START,data/bddk100_info/100k/train/19f1ad04-34f9bee3.json,10000
1b1c89ca-95f13f1c,1360,1,0,1507466383100.0,BDD_START,data/bddk100_info/100k/train/1b1c89ca-95f13f1c.json,10000
1b7270d9-d45a719c,1361,4,3,1503720907302.0,BDD_START,data/bddk100_info/100k/train/1b7270d9-d45a719c.json,10000
1a87e349-f82f2256,1362,3,2,1504317415268.0,BDD_START,data/bddk100_info/100k/train/1a87e349-f82f2256.json,10000
1a7cf499-5d67ee0f,1363,1,0,1507162376416.0,BDD_START,data/bddk100_info/100k/train/1a7cf499-5d67ee0f.json,10000
1c336a66-d062ab78,1364,3,2,1503723749147.0,BDD_START,data/bddk100_info/100k/train/1c336a66-d062ab78.json,10000
1b7270d9-39bc0a6b,1365,4,3,1503711708771.0,BDD_START,data/bddk100_info/100k/train/1b7270d9-39bc0a6b.json,10000
1afb54b7-c6f6096e,1366,4,3,1503665727385.0,BDD_START,data/bddk100_info/100k/train/1afb54b7-c6f6096e.json,10000
1c5ae2bb-198ccbb7,1367,1,0,1506860688721.0,BDD_START,data/bddk100_info/100k/train/1c5ae2bb-198ccbb7.json,10000
19e40aef-612a948c,1368,2,1,1503986209938.0,BDD_START,data/bddk100_info/100k/train/19e40aef-612a948c.json,10000
1a05ea87-22519ccd,1369,3,2,1489683908618.0,BDD_START,data/bddk100_info/100k/train/1a05ea87-22519ccd.json,10000
1b002152-c3e02ef1,1370,1,0,1490213308994.0,BDD_START,data/bddk100_info/100k/train/1b002152-c3e02ef1.json,10000
1b48a43c-0f3827d0,1371,3,2,1489344588218.0,BDD_START,data/bddk100_info/100k/train/1b48a43c-0f3827d0.json,10000
1b7e68ab-5f7abcdc,1372,3,2,1505013786514.0,BDD_START,data/bddk100_info/100k/train/1b7e68ab-5f7abcdc.json,10000
1a3dc8be-62d054ea,1373,1,0,1490100860191.0,BDD_START,data/bddk100_info/100k/train/1a3dc8be-62d054ea.json,10000
1bb2df55-2815f001,1374,4,3,1490594130978.0,BDD_START,data/bddk100_info/100k/train/1bb2df55-2815f001.json,10000
1b8ec7c5-453d823a,1375,1,0,1506867399432.0,BDD_START,data/bddk100_info/100k/train/1b8ec7c5-453d823a.json,10000
1be30f36-d6303ceb,1376,3,2,1489709814942.0,BDD_START,data/bddk100_info/100k/train/1be30f36-d6303ceb.json,10000
1a76487a-6d6dc636,1377,1,0,1489581174066.0,BDD_START,data/bddk100_info/100k/train/1a76487a-6d6dc636.json,10000
1c227a12-10e5552c,1378,4,3,1489532342686.0,BDD_START,data/bddk100_info/100k/train/1c227a12-10e5552c.json,10000
1bc2a99e-01ce3966,1379,3,2,1507405324582.0,BDD_START,data/bddk100_info/100k/train/1bc2a99e-01ce3966.json,10000
1b72216a-f6a15455,1380,1,0,1506720542003.0,BDD_START,data/bddk100_info/100k/train/1b72216a-f6a15455.json,10000
1b3d412f-5a46c531,1381,4,3,1507468586195.0,BDD_START,data/bddk100_info/100k/train/1b3d412f-5a46c531.json,10000
1a863fd6-f636e52e,1382,1,0,1507398123600.0,BDD_START,data/bddk100_info/100k/train/1a863fd6-f636e52e.json,10000
19fd8c7d-d4e9a4bd,1383,4,3,1506806394278.0,BDD_START,data/bddk100_info/100k/train/19fd8c7d-d4e9a4bd.json,10000
1a61f101-db4b4f36,1384,3,2,1490562165562.0,BDD_START,data/bddk100_info/100k/train/1a61f101-db4b4f36.json,10000
1a2f2112-f566a272,1385,3,2,1507466609443.0,BDD_START,data/bddk100_info/100k/train/1a2f2112-f566a272.json,10000
1a8d12f7-c56db6cd,1386,1,0,1506919099233.0,BDD_START,data/bddk100_info/100k/train/1a8d12f7-c56db6cd.json,10000
1c1f26a3-5c3fc503,1387,3,2,1504231891193.0,BDD_START,data/bddk100_info/100k/train/1c1f26a3-5c3fc503.json,10000
1b452625-232de0f9,1388,1,0,1503698945973.0,BDD_START,data/bddk100_info/100k/train/1b452625-232de0f9.json,10000
1a8d12f7-a9d56367,1389,4,3,1506914229877.0,BDD_START,data/bddk100_info/100k/train/1a8d12f7-a9d56367.json,10000
1bd12357-af5858ab,1390,2,1,1507570722602.0,BDD_START,data/bddk100_info/100k/train/1bd12357-af5858ab.json,10000
1badf0a5-a882ed46,1391,4,3,1504308013888.0,BDD_START,data/bddk100_info/100k/train/1badf0a5-a882ed46.json,10000
1ac73a1f-20dfc834,1392,3,2,1489879264612.0,BDD_START,data/bddk100_info/100k/train/1ac73a1f-20dfc834.json,10000
1bf03fd3-25b8df37,1393,4,3,1503719184769.0,BDD_START,data/bddk100_info/100k/train/1bf03fd3-25b8df37.json,10000
1b508ef4-a2b16916,1394,4,3,1504224386686.0,BDD_START,data/bddk100_info/100k/train/1b508ef4-a2b16916.json,10000
19eb4414-de67930b,1395,1,0,1507164145489.0,BDD_START,data/bddk100_info/100k/train/19eb4414-de67930b.json,10000
1b508ef4-79a56787,1396,2,1,1504222804630.0,BDD_START,data/bddk100_info/100k/train/1b508ef4-79a56787.json,10000
1b8cdf12-83b6f9d9,1397,1,0,1506810540704.0,BDD_START,data/bddk100_info/100k/train/1b8cdf12-83b6f9d9.json,10000
1ae8e362-c0a0953c,1398,1,0,1504151168726.0,BDD_START,data/bddk100_info/100k/train/1ae8e362-c0a0953c.json,10000
1aa068bb-f453e287,1399,4,3,1503730121350.0,BDD_START,data/bddk100_info/100k/train/1aa068bb-f453e287.json,10000
1a61ca0c-458db004,1400,1,0,1504364621293.0,BDD_START,data/bddk100_info/100k/train/1a61ca0c-458db004.json,10000
1b508ef4-4224b299,1401,4,3,1504241275957.0,BDD_START,data/bddk100_info/100k/train/1b508ef4-4224b299.json,10000
1c5e9657-2e2a2863,1402,4,3,1505435387018.0,BDD_START,data/bddk100_info/100k/train/1c5e9657-2e2a2863.json,10000
1a90eb44-f1679a34,1403,1,0,1507342901233.0,BDD_START,data/bddk100_info/100k/train/1a90eb44-f1679a34.json,10000
1a7df43e-e4d4c005,1404,4,3,1490136491928.0,BDD_START,data/bddk100_info/100k/train/1a7df43e-e4d4c005.json,10000
1bf03fd3-eecbad75,1405,4,3,1503718573597.0,BDD_START,data/bddk100_info/100k/train/1bf03fd3-eecbad75.json,10000
1b72216a-a5dfce6f,1406,4,3,1506723153213.0,BDD_START,data/bddk100_info/100k/train/1b72216a-a5dfce6f.json,10000
1ace8368-4b3a6409,1407,3,2,1504048750057.0,BDD_START,data/bddk100_info/100k/train/1ace8368-4b3a6409.json,10000
1a10e434-459638f5,1408,4,3,1504122500876.0,BDD_START,data/bddk100_info/100k/train/1a10e434-459638f5.json,10000
1a6d1bda-5f5c7c31,1409,3,2,1503499312737.0,BDD_START,data/bddk100_info/100k/train/1a6d1bda-5f5c7c31.json,10000
1c1ea16f-08cf6636,1410,1,0,1489778091941.0,BDD_START,data/bddk100_info/100k/train/1c1ea16f-08cf6636.json,10000
1ac6f2f2-e9f808f9,1411,4,3,1507139722549.0,BDD_START,data/bddk100_info/100k/train/1ac6f2f2-e9f808f9.json,10000
1c22af9e-ea98b1d5,1412,4,3,1503578382990.0,BDD_START,data/bddk100_info/100k/train/1c22af9e-ea98b1d5.json,10000
1beed53f-b2c9819f,1413,4,3,1507516498497.0,BDD_START,data/bddk100_info/100k/train/1beed53f-b2c9819f.json,10000
1b7270d9-cef46b89,1414,1,0,1503700282288.0,BDD_START,data/bddk100_info/100k/train/1b7270d9-cef46b89.json,10000
19e40aef-b4a95cc9,1415,1,0,1503986350503.0,BDD_START,data/bddk100_info/100k/train/19e40aef-b4a95cc9.json,10000
1bb2df55-52b38d56,1416,4,3,1490593350425.0,BDD_START,data/bddk100_info/100k/train/1bb2df55-52b38d56.json,10000
1ab901af-ab18a170,1417,4,3,1503486208422.0,BDD_START,data/bddk100_info/100k/train/1ab901af-ab18a170.json,10000
1c26e0ec-05ede6ac,1418,1,0,1506875355623.0,BDD_START,data/bddk100_info/100k/train/1c26e0ec-05ede6ac.json,10000
1aa6dd36-7ca1967a,1419,4,3,1490481448877.0,BDD_START,data/bddk100_info/100k/train/1aa6dd36-7ca1967a.json,10000
1bf03fd3-28431749,1420,3,2,1503717663873.0,BDD_START,data/bddk100_info/100k/train/1bf03fd3-28431749.json,10000
19e8c803-bf65a441,1421,1,0,1505395890111.0,BDD_START,data/bddk100_info/100k/train/19e8c803-bf65a441.json,10000
1b3d412f-5ff082aa,1422,1,0,1507469130918.0,BDD_START,data/bddk100_info/100k/train/1b3d412f-5ff082aa.json,10000
1a5d4938-d2818283,1423,1,0,1506715930600.0,BDD_START,data/bddk100_info/100k/train/1a5d4938-d2818283.json,10000
19d8828c-24da3877,1424,3,2,1504387560895.0,BDD_START,data/bddk100_info/100k/train/19d8828c-24da3877.json,10000
1bbe313d-fdd7b26f,1425,4,3,1505420800347.0,BDD_START,data/bddk100_info/100k/train/1bbe313d-fdd7b26f.json,10000
1b276558-040abe79,1426,1,0,1490542652979.0,BDD_START,data/bddk100_info/100k/train/1b276558-040abe79.json,10000
1a970cea-549d5821,1427,3,2,1506960378363.0,BDD_START,data/bddk100_info/100k/train/1a970cea-549d5821.json,10000
1b546ac6-fea73de0,1428,4,3,1507431950134.0,BDD_START,data/bddk100_info/100k/train/1b546ac6-fea73de0.json,10000
1a5d0011-88de8a10,1429,3,2,1504297592618.0,BDD_START,data/bddk100_info/100k/train/1a5d0011-88de8a10.json,10000
1a8e93ee-07c16665,1430,1,0,1504053512224.0,BDD_START,data/bddk100_info/100k/train/1a8e93ee-07c16665.json,10000
1b452625-232de0f9,1431,1,0,1503698945993.0,BDD_START,data/bddk100_info/100k/train/1b452625-232de0f9.json,10000
26b4ee77-fc20b04b,1432,4,3,1503517487433.0,BDD_START,data/bddk100_info/100k/train/26b4ee77-fc20b04b.json,10000
1bf4bbc2-0f1f4a3b,1433,2,1,1503489897047.0,BDD_START,data/bddk100_info/100k/train/1bf4bbc2-0f1f4a3b.json,10000
263e7091-1187af5b,1434,4,3,1490414683551.0,BDD_START,data/bddk100_info/100k/train/263e7091-1187af5b.json,10000
27eceae3-556b9b9f,1435,4,3,1505370048701.0,BDD_START,data/bddk100_info/100k/train/27eceae3-556b9b9f.json,10000
272c0345-1ada304d,1436,3,2,1505427443920.0,BDD_START,data/bddk100_info/100k/train/272c0345-1ada304d.json,10000
26e0099b-0cbd1508,1437,1,0,1505274725983.0,BDD_START,data/bddk100_info/100k/train/26e0099b-0cbd1508.json,10000
280aa239-3757cacb,1438,4,3,1489904366730.0,BDD_START,data/bddk100_info/100k/train/280aa239-3757cacb.json,10000
27a1074c-c27075c0,1439,1,0,1503887528543.0,BDD_START,data/bddk100_info/100k/train/27a1074c-c27075c0.json,10000
1c5ec9cb-ac0cc8ac,1440,3,2,1489206349844.0,BDD_START,data/bddk100_info/100k/train/1c5ec9cb-ac0cc8ac.json,10000
2677613c-c30d0b20,1441,2,1,1490329182458.0,BDD_START,data/bddk100_info/100k/train/2677613c-c30d0b20.json,10000
282beacc-749d0f59,1442,3,2,1505378171731.0,BDD_START,data/bddk100_info/100k/train/282beacc-749d0f59.json,10000
2880b229-d27d5285,1443,4,3,1504256225625.0,BDD_START,data/bddk100_info/100k/train/2880b229-d27d5285.json,10000
1c443cdd-49618f2c,1444,3,2,1489834552835.0,BDD_START,data/bddk100_info/100k/train/1c443cdd-49618f2c.json,10000
2782b2d4-cdcb4c08,1445,4,3,1503844527125.0,BDD_START,data/bddk100_info/100k/train/2782b2d4-cdcb4c08.json,10000
1bda5a26-420ceea6,1446,1,0,1506990506836.0,BDD_START,data/bddk100_info/100k/train/1bda5a26-420ceea6.json,10000
1bf03fd3-ba67e18b,1447,4,3,1503719885855.0,BDD_START,data/bddk100_info/100k/train/1bf03fd3-ba67e18b.json,10000
273f19b2-f4102ebf,1448,4,3,1503727075472.0,BDD_START,data/bddk100_info/100k/train/273f19b2-f4102ebf.json,10000
2796cfe3-9b4d6217,1449,1,0,1507308758626.0,BDD_START,data/bddk100_info/100k/train/2796cfe3-9b4d6217.json,10000
28ae6b92-37850305,1450,3,2,1489887851552.0,BDD_START,data/bddk100_info/100k/train/28ae6b92-37850305.json,10000
286538be-dc6003b1,1451,3,2,1503828497177.0,BDD_START,data/bddk100_info/100k/train/286538be-dc6003b1.json,10000
19f675a8-5300243d,1452,3,2,1504311192006.0,BDD_START,data/bddk100_info/100k/train/19f675a8-5300243d.json,10000
27a8d380-3773d4b1,1453,3,2,1505233178497.0,BDD_START,data/bddk100_info/100k/train/27a8d380-3773d4b1.json,10000
272cd572-f7289b9d,1454,4,3,1504241161172.0,BDD_START,data/bddk100_info/100k/train/272cd572-f7289b9d.json,10000
28baa6f4-692325c0,1455,4,3,1503817092611.0,BDD_START,data/bddk100_info/100k/train/28baa6f4-692325c0.json,10000
1bf03fd3-bc8330e6,1456,3,2,1503718209571.0,BDD_START,data/bddk100_info/100k/train/1bf03fd3-bc8330e6.json,10000
275d28b7-ec009107,1457,2,1,1506853026067.0,BDD_START,data/bddk100_info/100k/train/275d28b7-ec009107.json,10000
27125cf8-dcde06db,1458,1,0,1507435001524.0,BDD_START,data/bddk100_info/100k/train/27125cf8-dcde06db.json,10000
26e2ae72-cac19d80,1459,3,2,1506875487404.0,BDD_START,data/bddk100_info/100k/train/26e2ae72-cac19d80.json,10000
2890344b-4377e24b,1460,1,0,1490125762410.0,BDD_START,data/bddk100_info/100k/train/2890344b-4377e24b.json,10000
281b8469-686ba3e0,1461,3,2,1504079372616.0,BDD_START,data/bddk100_info/100k/train/281b8469-686ba3e0.json,10000
1ac4e4cd-6e243504,1462,1,0,1506904473898.0,BDD_START,data/bddk100_info/100k/train/1ac4e4cd-6e243504.json,10000
28977da4-85c4b295,1463,3,2,1506912142198.0,BDD_START,data/bddk100_info/100k/train/28977da4-85c4b295.json,10000
2650e4d8-1f4ba57c,1464,3,2,1507293075138.0,BDD_START,data/bddk100_info/100k/train/2650e4d8-1f4ba57c.json,10000
1a788a4c-ea90ff67,1465,2,1,1507036334269.0,BDD_START,data/bddk100_info/100k/train/1a788a4c-ea90ff67.json,10000
27ad042c-62e782ba,1466,4,3,1490257450865.0,BDD_START,data/bddk100_info/100k/train/27ad042c-62e782ba.json,10000
285864fd-e5c8c676,1467,1,0,1504126038885.0,BDD_START,data/bddk100_info/100k/train/285864fd-e5c8c676.json,10000
2782b2d4-6ea256ed,1468,4,3,1503844098062.0,BDD_START,data/bddk100_info/100k/train/2782b2d4-6ea256ed.json,10000
1aa41265-a89ad4f3,1469,3,2,1490434516661.0,BDD_START,data/bddk100_info/100k/train/1aa41265-a89ad4f3.json,10000
2682396b-679a540d,1470,1,0,1504120691001.0,BDD_START,data/bddk100_info/100k/train/2682396b-679a540d.json,10000
1a5d0011-c34c50cc,1471,1,0,1504314072638.0,BDD_START,data/bddk100_info/100k/train/1a5d0011-c34c50cc.json,10000
1bdb6097-52ab2d3f,1472,1,0,1503877335559.0,BDD_START,data/bddk100_info/100k/train/1bdb6097-52ab2d3f.json,10000
2827331a-ba15b534,1473,3,2,1507268310649.0,BDD_START,data/bddk100_info/100k/train/2827331a-ba15b534.json,10000
26def60e-cfdd662f,1474,4,3,1506828834119.0,BDD_START,data/bddk100_info/100k/train/26def60e-cfdd662f.json,10000
2777ef21-c83650a4,1475,1,0,1504064536651.0,BDD_START,data/bddk100_info/100k/train/2777ef21-c83650a4.json,10000
277bcefd-7673d922,1476,4,3,1507333141252.0,BDD_START,data/bddk100_info/100k/train/277bcefd-7673d922.json,10000
277f5469-e1adfc35,1477,4,3,1507270411043.0,BDD_START,data/bddk100_info/100k/train/277f5469-e1adfc35.json,10000
1b12afc0-770a043f,1478,3,2,1505400021491.0,BDD_START,data/bddk100_info/100k/train/1b12afc0-770a043f.json,10000
